CaseID;Prefix length;Groud truth;Predicted;Levenshtein;Damerau;Jaccard;Ground,truth,times;Predicted,times;RMSE;MAE
837;3;¡§¦¬;¡§¦¬;1;1;1;1720;10475,95985;;8755,959853
8371;3;¡§¦¬;¡§¦¬;1;1;1;3481;9226,094509;;5745,094509
8372;3;¡§¦¬;¡§¦¬;1;1;1;48141;178383,2285;;130242,2285
8373;3;¡§¦¬;¡§¦¬;1;1;1;2551;9491,108513;;6940,108513
8374;3;¡§¦¬;¡§¦¬;1;1;1;1562;9456,130781;;7894,130781
8375;3;¡§¦¬;¡§¦¬;1;1;1;3792;9458,765;;5666,765
8376;3;¡§¦¬;¡§¦¬;1;1;1;5835;9414,918712;;3579,918712
8378;3;¡§¦¬;¡§¦¬;1;1;1;2788;9380,051741;;6592,051741
8379;3;¡§¦¬;¡§¦¬;1;1;1;8108;9378,214378;;1270,214378
838;3;¡§¦¬;¡§¦¬;1;1;1;3251;10267,67012;;7016,670123
8380;3;¡§¦¥;¡§¦¬;0,75;0,75;0,6;10906;9338,466516;;1567,533484
8381;3;¡§¦¥;¡§¦¬;0,75;0,75;0,6;8306;9197,442409;;891,4424088
8382;3;¡§¦¬;¡§¦¬;1;1;1;1769;9110,130001;;7341,130001
8384;3;¡§¦¬;¡§¦¬;1;1;1;46414;168034,5003;;121620,5003
8385;3;¡§¦¥;¡§¦¬;0,75;0,75;0,6;12324;7866,813264;;4457,186736
8386;3;«¨¢¤ª«¨¢¤ª¡§¦¬;¡§¦¬;0,285714286;0,285714286;0,444444444;6038;8874,836054;;2836,836054
8387;3;¡§¦¬;¡§¦¬;1;1;1;1950;8736,60469;;6786,60469
8388;3;¡§¦¬;¡§¦¬;1;1;1;4397;8660,586956;;4263,586956
8389;3;¡§¦¬;¡§¦¬;1;1;1;1641;8640,805468;;6999,805468
839;3;¡§¦¬;¡§¦¬;1;1;1;34989;93456,70442;;58467,70442
8390;3;¡§¦¬;¡§¦¬;1;1;1;636;8568,753391;;7932,753391
8391;3;¡§¦¬;¡§¦¬;1;1;1;4365;9206,329466;;4841,329466
8392;3;¡§¦¬;¡§¦¬;1;1;1;2240;9039,250354;;6799,250354
8394;3;¡§¦¬;¡§¦¬;1;1;1;5955;9331,435081;;3376,435081
8395;3;¡§¦¬;¡§¦¬;1;1;1;12088;32562,40458;;20474,40458
8397;3;¤ª¡«¨¢¤ª¡§¦¥;¤ª¡§¦¬;0,416666667;0,416666667;0,5;57283;119431,252;;62148,25199
8398;3;«¨¤ª¡§¦¬;ª¡§¦¨¢¤ª¡§¦¬;0,583333333;0,583333333;0,777777778;297622;238033,2769;;59588,72314
840;3;¡§¦¬;¡§¦¬;1;1;1;96777;165058,7295;;68281,72953
8400;3;¡§¦¬;¡§¦¬;1;1;1;105729;10166,26619;;95562,73381
8401;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;4661;9155,91063;;4494,91063
8402;3;¡§¦¬;¡§¦¬;1;1;1;1888;9026,88047;;7138,88047
8403;3;¡§¦¬;¡§¦¬;1;1;1;16494;85084,65008;;68590,65008
8404;3;¤ª¡«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,5;0,5;0,666666667;149042;21775,70934;;127266,2907
8405;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;7126;8652,412354;;1526,412354
8406;3;¡§¦¬;¡§¦¬;1;1;1;1500;8575,811307;;7075,811307
8407;3;¡§¦¬;¡§¦¬;1;1;1;5990;8282,982446;;2292,982446
8408;3;¡§¦¬;¡§¦¬;1;1;1;20158;76181,02081;;56023,02081
8409;3;¨¢¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,6;0,6;0,75;144214;21088,94708;;123125,0529
841;3;¡§¦¬;¡§¦¨¢¤ª¡§¦¬;0,363636364;0,363636364;0,5;42396;129587,4358;;87191,43584
8410;3;¡§¦¬;¡§¦¬;1;1;1;3037;8813,539594;;5776,539594
8411;3;¡§£;¡§¦¬;0,5;0,5;0,4;2489;8795,647343;;6306,647343
8412;3;¡§¦¬;¡§¦¬;1;1;1;48711;162126,2704;;113415,2704
8413;3;¡«¨¢¤ª¡§¦¬;¡§¦¬;0,4;0,4;0,444444444;41039;214658,1724;;173619,1724
8414;3;¡§¦¬;¡§¦¬;1;1;1;22400;29958,39849;;7558,398494
8415;3;¡§¦¬;¡§¦¬;1;1;1;2124;8261,013413;;6137,013413
8416;3;¡§¦¬;¡§¦¬;1;1;1;6861;8219,210533;;1358,210533
8417;3;¡§¦¬;¡§¦¬;1;1;1;4802;8130,160279;;3328,160279
8418;3;¡§¦¬;¡§¦¬;1;1;1;3946;8062,386435;;4116,386435
8419;3;¡§¦¨¢¤ª¡§¦¥;¡§¦¬;0,272727273;0,272727273;0,333333333;10812;21693,73309;;10881,73309
842;3;¡£;¡§¦¬;0,25;0,25;0,2;118;10106,39258;;9988,392581
8420;3;¨¢¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,6;0,6;0,75;253148;21749,08566;;231398,9143
8421;3;¡§¦¬;¡§¦¬;1;1;1;62272;64285,19873;;2013,198728
8422;3;¡§¦¬;¡§¦¬;1;1;1;54427;203165,9028;;148738,9028
8424;3;¡§¦¬;¡§¦¬;1;1;1;3703;7789,388276;;4086,388276
8425;3;¡§¦¬;¡§¦¬;1;1;1;1070;8527,132978;;7457,132978
8426;3;¡§¦¬;¡§¦¬;1;1;1;2296;8422,234849;;6126,234849
8427;3;¡§¦¬;¡§¦¬;1;1;1;39123;45992,67105;;6869,671049
8428;3;¡§¦¬;¡§¦¬;1;1;1;13485;24710,76579;;11225,76579
8429;3;¡§¦¬;¡§¦¬;1;1;1;5771;7861,409156;;2090,409156
843;3;£;¡§¦¬;0;0;0;7296;10081,00795;;2785,007951
8430;3;¡§¦¬;¡§¦¬;1;1;1;7452;18923,1537;;11471,1537
8431;3;«¨¢¤ª¡«¨¢¤ª¡«¨¢¤ª¡§¦¬;¡§¦¬;0,19047619;0,19047619;0,444444444;29538;10364,35157;;19173,64843
8433;3;¡§¦¬;¡§¦¬;1;1;1;6009;7211,854974;;1202,854974
8434;3;¡§¦¥;¡§¦¬;0,75;0,75;0,6;24277;70130,45735;;45853,45735
8435;3;¡§¦¬;¡§¦¬;1;1;1;2365;8222,615852;;5857,615852
8436;3;«¨¢¤ª¨¢¤ª¨¢¤ª¡§¦¬;¡§¦¬;0,235294118;0,235294118;0,444444444;6684;7817,401924;;1133,401924
8437;3;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;2027;8617,934259;;6590,934259
8438;3;¡§¦¬;¡§¦¬;1;1;1;8295;19589,28054;;11294,28054
8439;3;¡§¦¬;¡§¦¬;1;1;1;27927;84705,03589;;56778,03589
844;3;¡§¦¬;¡§¦¨¢¤ª¡§¦¬;0,363636364;0,363636364;0,5;28379;132087,5512;;103708,5512
8440;3;¡§¦¬;¡§¦¬;1;1;1;5245;8284,787402;;3039,787402
8442;3;¡§¦¬;¡§¦¬;1;1;1;12856;7628,954747;;5227,045253
8443;3;¡§¦¬;¡§¦¬;1;1;1;5190;8075,833707;;2885,833707
8447;3;¡§¦¬;¡§¦¬;1;1;1;6417;8705,992978;;2288,992978
8448;3;¡§¦¬;¡§¦¬;1;1;1;9911;7839,78716;;2071,21284
845;3;¡§¦¬;¡§¦¬;1;1;1;1409;10002,92117;;8593,921174
8450;3;¡§¦¬;¡§¦¬;1;1;1;9008;7718,630878;;1289,369122
8452;3;¡§¦¬;¡§¦¬;1;1;1;27368;8499,153308;;18868,84669
8455;3;¡§¦¬;¡§¦¬;1;1;1;5752;7678,330899;;1926,330899
8456;3;¡§¦¬;¡§¦¬;1;1;1;56973;162987,1377;;106014,1377
8457;3;¡§¦¬;¡§¦¬;1;1;1;7124;7869,876624;;745,8766238
8458;3;¡§¦¬;¡§¦¬;1;1;1;39134;143732,3752;;104598,3752
8459;3;¡«¨¢¤¨¢¤ª¡§¦¬;¡§¦¬;0,307692308;0,307692308;0,444444444;30298;82664,12515;;52366,12515
846;3;¡§¦¥;¡§¦¬;0,75;0,75;0,6;2288;10426,53824;;8138,538235
8460;3;¡§¦¬;¡§¦¬;1;1;1;2558;7919,670309;;5361,670309
8462;3;¡§¦¬;¡§¦¬;1;1;1;8489;9992,979462;;1503,979462
8463;3;¡§¦¬;¡§¦¬;1;1;1;2817;7640,247123;;4823,247123
8464;3;¡§¦¬;¡§¦¨¢¤ª¡§¦¬;0,363636364;0,363636364;0,5;62137;137334,6354;;75197,63538
8465;3;¡§¦¬;¡§¦¬;1;1;1;28612;85948,37089;;57336,37089
8466;3;¨¢¤¨¢¤ª¨¢¤ª¡§¦¬;¡§¦¬;0,266666667;0,266666667;0,5;4782;7436,379519;;2654,379519
8467;3;¡§¦¬;¡§¦¬;1;1;1;3982;9972,190598;;5990,190598
8468;3;¡§¦¬;¡§¦¬;1;1;1;3570;10069,64713;;6499,647135
847;3;¡§¦¬;¡§¦¬;1;1;1;3961;10422,17971;;6461,179713
8470;3;¡§¦¬;¡§¦¬;1;1;1;3823;10078,29139;;6255,291387
8471;3;¡§¦¬;¡§¦¬;1;1;1;7762;7041,676831;;720,3231686
8472;3;¡§¦¬;¡§¦¬;1;1;1;1586;10052,21546;;8466,215464
8473;3;¡§¦¬;¡§¦¬;1;1;1;2387;9951,8316;;7564,8316
8475;3;¡§¦¬;¡§¦¬;1;1;1;3983;10087,63624;;6104,636242
8476;3;¡§¨¢¤ª¡§¦¬;¡§¦¬;0,4;0,4;0,5;4946;10135,07261;;5189,072613
8477;3;¡§¦¬;¡§¦¬;1;1;1;8030;10094,16707;;2064,167073
8478;3;¡§¦¬;¡§¦¬;1;1;1;24745;10223,37111;;14521,62889
848;3;¡§¦¬;¡§¦¬;1;1;1;2381;10401,27344;;8020,273436
8481;3;¡§¦¬;¡§¦¬;1;1;1;1933;10048,65392;;8115,653918
8482;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;2941;10196,27077;;7255,270766
8483;3;¡§¦¬;¡§¦¬;1;1;1;2623;10378,77417;;7755,774174
8484;3;¡§¦¬;¡§¦¬;1;1;1;7350;10372,60525;;3022,605253
8485;3;¡«¨¢¤ª¡«¨¢¤ª¨¢¤ª¡§¦¬;¡§¦¬;0,2;0,2;0,444444444;39164;82924,26745;;43760,26745
8486;3;¡§¦¬;¡§¦¬;1;1;1;9281;10209,26157;;928,2615694
8488;3;¡§¦¬;¡§¦¬;1;1;1;2079;10306,25523;;8227,255229
8489;3;¡§¦¬;¡§¦¬;1;1;1;4478;10364,81058;;5886,810578
849;3;¡§¦¬;¡§¦¬;1;1;1;4383;10416,83449;;6033,834492
8490;3;¡¨¤ª¡¨¤ª¡¨¤ª¨¤ª¨¤ª¨£;¡§¦¬;0,05;0,05;0,125;746;10249,22963;;9503,229625
8491;3;«¨¢¤«¨¢¤ª¡§¦¬;¡§¦¬;0,307692308;0,307692308;0,444444444;7334;10338,93453;;3004,934534
8492;3;¡§¦¬;¡§¦¬;1;1;1;4598;10363,7928;;5765,792804
8493;3;¡§¦¬;¡§¦¬;1;1;1;6387;10434,2236;;4047,2236
8494;3;¡§¦¬;¡§¦¬;1;1;1;2491;10384,36546;;7893,365465
8495;3;¡«¨¢¤ª¡§¦¬;¡§¦¬;0,4;0,4;0,444444444;6702;11706,63694;;5004,636936
8496;3;¡§¦¬;¡§¦¬;1;1;1;3607;10358,48954;;6751,489542
8497;3;¡§¦¬;¡§¦¬;1;1;1;7538;10378,16245;;2840,162445
8498;3;¡§¦¬;¡§¦¬;1;1;1;3556;10348,99535;;6792,995351
850;3;¡§¦¬;¡§¦¬;1;1;1;24705;68761,72459;;44056,72459
8505;3;¡§¦¬;¡§¦¬;1;1;1;19168;10372,84044;;8795,159559
8506;3;¡§¦¬;¡§¦¬;1;1;1;11430;10367,48748;;1062,512519
8507;3;¡§¦¬;¡§¦¬;1;1;1;7104;10376,92605;;3272,926049
8508;3;¡§¦¬;¡§¦¬;1;1;1;6559;10386,71323;;3827,713226
851;3;¡§¦¬;¡§¦¬;1;1;1;5887;10407,76255;;4520,76255
8510;3;¡§¦¬;¡§¦¬;1;1;1;8268;10386,49122;;2118,491219
8511;3;¡§¦¬;¡§¦¬;1;1;1;22035;10441,43;;11593,57
8512;3;¡§¦¬;¡§¦¬;1;1;1;16633;10393,39279;;6239,607212
8513;3;¡§¦¬;¡§¦¬;1;1;1;3786;10320,14881;;6534,148813
8514;3;¡§¦¬;¡§¦¬;1;1;1;2188;10370,19981;;8182,199813
8515;3;¡§¦¬;¡§¦¬;1;1;1;4125;9553,115251;;5428,115251
8516;3;¡§¦¬;¡§¦¬;1;1;1;8997;10372,84516;;1375,845157
8518;3;¡§¦¬;¡§¦¬;1;1;1;2374;9850,456202;;7476,456202
8519;3;¡«¨¢¤ª¡§¦¬;¡§¦¬;0,4;0,4;0,444444444;47474;167518,5787;;120044,5787
852;3;¡£;¡§¦¨¢¤ª¡§¦¬;0,090909091;0,090909091;0,111111111;36417;183985,717;;147568,717
8520;3;¡§¦¬;¡§¦¬;1;1;1;11949;10322,17614;;1626,823861
8521;3;¡§¦¬;¡§¦¬;1;1;1;7858;10315,56139;;2457,561391
8522;3;¡£;¡§¦¬;0,25;0,25;0,2;244;10344,38387;;10100,38387
8523;3;¡§¦¬;¡§¦¬;1;1;1;4516;10363,42279;;5847,422792
8524;3;¡£;¡§¦¬;0,25;0,25;0,2;2251;10434,08007;;8183,080069
8525;3;¡¨¤ª¡¨¤ª¡¨¤ª¨¤ª¨¤ª¨£;¡§¦¬;0,05;0,05;0,125;994;10376,03427;;9382,034272
8526;3;¡§¦¬;¡§¦¬;1;1;1;4361;10415,90209;;6054,902086
8527;3;¡§¦¬;¡§¦¬;1;1;1;67708;150583,2968;;82875,29675
8528;3;¡§¦¬;¡§¦¬;1;1;1;3119;10330,99742;;7211,997416
8529;3;¡§¦¬;¡§¦¬;1;1;1;1360;10333,12619;;8973,126194
853;3;¡§¦¬;¡§¦¬;1;1;1;32477;10380,91323;;22096,08677
8530;3;¡§¦¬;¡§¦¬;1;1;1;3487;10329,81265;;6842,812653
8531;3;¡§¦¬;¡§¦¬;1;1;1;14641;37441,47859;;22800,47859
8532;3;¡§¦¬;¡§¦¬;1;1;1;3608;10294,33154;;6686,331535
8533;3;¡§¦¬;¡§¦¬;1;1;1;10144;10288,08511;;144,0851059
8534;3;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;89220;10628,77428;;78591,22572
8535;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;118427;48380,71643;;70046,28357
8536;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;5047;10235,99529;;5188,995291
8537;3;¡§¦¬;¡§¦¬;1;1;1;8158;10218,73266;;2060,732665
8538;3;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;81796;13384,60761;;68411,39239
8539;3;¡§¦¥;¡§¦¬;0,75;0,75;0,6;36329;90420,03678;;54091,03678
8540;3;¡§¦¬;¡§¦¬;1;1;1;3954;10366,79413;;6412,794132
8541;3;¡§¦¬;¡§¦¬;1;1;1;12505;10359,71663;;2145,283373
8542;3;¡§¦¬;¡§¦¬;1;1;1;72543;151064,9659;;78521,9659
8543;3;¡§¦¬;¡§¦¬;1;1;1;3880;10327,35727;;6447,357273
8544;3;¡§¦¬;¡§¦¬;1;1;1;9024;10323,1129;;1299,112898
8545;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;7071;10365,60937;;3294,609369
8546;3;¡§¦¬;¡§¦¬;1;1;1;4080;10290,64036;;6210,640364
8547;3;¨¢¤ª¡§¦¬;¡§¦¬;0,5;0,5;0,5;118371;72041,39355;;46329,60645
8548;3;¡¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,5;85166;95835,32985;;10669,32985
8549;3;¡§¦¬;¡§¦¬;1;1;1;2916;10328,19391;;7412,193911
855;3;¡§¦¬;¡§¦¬;1;1;1;4397;10401,95252;;6004,952517
8550;3;¡§¦¬;¡§¦¬;1;1;1;3222;10215,70219;;6993,702195
8551;3;¡§¦¬;¡§¦¬;1;1;1;12481;10194,70233;;2286,297673
8552;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;198813;58425,27954;;140387,7205
8553;3;¡§¦¬;¡§¦¬;1;1;1;11840;12835,60271;;995,6027076
8554;3;¡§¦¬;¡§¦¬;1;1;1;1260;10171,40621;;8911,406209
8555;3;¡§¦¬;¡§¦¬;1;1;1;7108;10166,68759;;3058,68759
8556;3;¡§¦¬;¡§¦¬;1;1;1;2401;8714,255247;;6313,255247
8557;3;¡§¦¬;¡§¦¬;1;1;1;89878;9936,896663;;79941,10334
8558;3;¡§¦¬;¡§¦¬;1;1;1;64897;119967,0904;;55070,0904
8559;3;¡§¦¬;¡§¦¬;1;1;1;27987;10124,26149;;17862,73851
8560;3;¡§¦¬;¡§¦¬;1;1;1;3533;10068,34556;;6535,345564
8561;3;¡£;¡§¦¬;0,25;0,25;0,2;31387;114783,4395;;83396,43952
8562;3;¡§¦¬;¡§¦¬;1;1;1;3800;10052,13215;;6252,13215
8563;3;¡§¦¬;¡§¦¬;1;1;1;2887;10029,71016;;7142,710155
8565;3;¡§¦¬;¡§¦¬;1;1;1;6019;10362,89837;;4343,898366
8566;3;¡§¦¬;¡§¦¬;1;1;1;2296;10113,30685;;7817,306845
8567;3;¡§¦¬;¡§¦¬;1;1;1;6727;10073,34592;;3346,345924
8568;3;¡§¦¬;¡§¦¬;1;1;1;26459;10273,88306;;16185,11694
8569;3;¡§¦¬;¡§¦¬;1;1;1;14121;11357,43833;;2763,561666
857;3;¡§¦¬;¡§¦¬;1;1;1;5124;22600,24602;;17476,24602
8570;3;¡§¦¬;¡§¦¬;1;1;1;2505;10342,00575;;7837,005754
8571;3;¡§¦¬;¡§¦¬;1;1;1;2919;9633,546404;;6714,546404
8572;3;¡§¦¬;¡§¦¬;1;1;1;6008;10331,01362;;4323,013619
8573;3;¡§¦¬;¡§¦¬;1;1;1;25225;10348,40744;;14876,59256
8574;3;¡§¦¥;¡§¦¬;0,75;0,75;0,6;11104;10304,62028;;799,3797157
8575;3;¡§¦¬;¡§¦¬;1;1;1;16070;10244,29565;;5825,70435
8576;3;¡§¦¬;¡§¦¬;1;1;1;967;10256,0526;;9289,052596
8577;3;¡§¦¬;¡§¦¬;1;1;1;9904;10227,91053;;323,9105315
8578;3;¡§¦¬;¡§¦¬;1;1;1;24390;22923,87341;;1466,126588
8579;3;¡§¦¬;¡§¦¬;1;1;1;16576;10176,78069;;6399,219308
858;3;¡§¦¬;¡§¦¬;1;1;1;9261;10420,85759;;1159,857585
8580;3;¡§¦¬;¡§¦¬;1;1;1;130;10192,27391;;10062,27391
8581;3;¤ª«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,545454545;0,545454545;0,666666667;256741;16584,79789;;240156,2021
8583;3;¡§¦¬;¡§¦¬;1;1;1;11250;26157,10285;;14907,10285
8584;3;¨£;¡§¦¬;0;0;0;81681;10138,95375;;71542,04625
8585;3;¡§¦¬;¡§¦¬;1;1;1;27525;10139,50115;;17385,49885
8586;3;¡§¦¬;¡§¦¬;1;1;1;3031;10148,2986;;7117,298604
8587;3;¡§¦¬;¡§¦¬;1;1;1;3294;10069,56455;;6775,564547
8588;3;¡§¦¬;¡§¦¬;1;1;1;4857;10021,90593;;5164,905927
8589;3;¡§¦¬;¡§¦¬;1;1;1;2165;10063,74158;;7898,741576
859;3;¡«¨¢¤ª¡§¦¬;¡§¦¬;0,4;0,4;0,444444444;30643;54448,10443;;23805,10443
8590;3;¡§¦¬;¡§¦¬;1;1;1;1685;9964,782863;;8279,782863
8591;3;¡§¦¬;¡§¦¬;1;1;1;10457;10313,05752;;143,9424772
8592;3;¡§¦¬;¡§¦¬;1;1;1;489;10318,24325;;9829,243252
8593;3;¡§¦¬;¡§¦¬;1;1;1;5905;10322,90988;;4417,909875
8594;3;¡§¦¬;¡§¦¬;1;1;1;5550;10302,62815;;4752,628145
8595;3;¡§¦¬;¡§¦¬;1;1;1;7553;24048,41331;;16495,41331
8596;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;7213;8934,177497;;1721,177497
8597;3;¡§¦¬;¡§¦¬;1;1;1;203012;55963,78958;;147048,2104
8598;3;¡§¦¬;¡§¦¬;1;1;1;5330;10228,16253;;4898,162527
8599;3;¡§¦¬;¡§¦¬;1;1;1;6490;10214,32529;;3724,325291
860;3;¡£;¡§¦¨¢¤ª¡§¦¬;0,090909091;0,090909091;0,111111111;19953;143121,573;;123168,573
8600;3;¡¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,5;88878;167242,2173;;78364,21734
8601;3;¡§¦¬;¡§¦¬;1;1;1;12953;10264,89939;;2688,100613
8602;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;3639;10149,36741;;6510,367406
8603;3;¡§¦¬;¡§¦¬;1;1;1;2534;10131,41917;;7597,419169
8604;3;¨¢¤ª¡¨¢¤ª¡§¦¬;¡§¦¬;0,307692308;0,307692308;0,5;1952;10057,97931;;8105,979306
8605;3;¡§¦¬;¡§¦¬;1;1;1;10152;26353,35861;;16201,35861
8606;3;¡§¦¬;¡§¦¬;1;1;1;3528;10047,41535;;6519,415345
8607;3;«¨¢¤ª¡¨¢¤ª«¨¢¤ª¨¢¨¢¤ª¡§«¨¢¤ª¡§¦¬;¡§¦¬;0,125;0,125;0,444444444;251503;10085,23237;;241417,7676
861;3;¡§¦¬;¡§¦¬;1;1;1;5467;10366,58095;;4899,580952
8610;3;¡§¦¬;¡§¦¬;1;1;1;16203;9919,266564;;6283,733436
8611;3;¡§¦¬;¡§¦¬;1;1;1;31027;10302,10771;;20724,89229
8612;3;¡§¦¬;¡§¦¬;1;1;1;5962;9978,089627;;4016,089627
8613;3;¡§¦¬;¡§¦¬;1;1;1;11344;9892,062467;;1451,937533
8614;3;¡§¦¬;¡§¦¬;1;1;1;20233;9878,135268;;10354,86473
8615;3;¡§¦¬;¡§¦¬;1;1;1;6185;10326,61846;;4141,618459
8616;3;¡§¦¬;¡§¦¬;1;1;1;21076;10252,24002;;10823,75998
8618;3;¡§¦¬;¡§¦¬;1;1;1;48795;158795,0713;;110000,0713
8619;3;¡§¦¬;¡§¦¬;1;1;1;544;10231,02311;;9687,023105
862;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;4885;10339,12462;;5454,124619
8620;3;¡§¦¬;¡§¦¨¢¤ª¡§¦¬;0,363636364;0,363636364;0,5;44418;163707,53;;119289,53
8621;3;¡§¦¬;¡§¦¬;1;1;1;3129;10168,24986;;7039,249863
8622;3;¡§£;¡§¦¬;0,5;0,5;0,4;335;10187,30608;;9852,30608
8623;3;¡§¦¬;¡§¦¬;1;1;1;45587;196957,1712;;151370,1712
8624;3;¡§¦¬;¡§¦¬;1;1;1;7011;10029,87968;;3018,879684
8625;3;¡§¦¬;¡§¦¬;1;1;1;38773;81129,45138;;42356,45138
8627;3;¡§¦¬;¡§¦¬;1;1;1;5684;10089,47494;;4405,474936
8628;3;¡§¦¬;¡§¦¬;1;1;1;5016;9372,692011;;4356,692011
8629;3;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;60604;98247,03229;;37643,03229
863;3;¡§¦¥;¡§¦¬;0,75;0,75;0,6;2311;10462,69166;;8151,691662
8630;3;«¨¢¤ª¨¢¤ª¡§¦¥;¡§¦¬;0,230769231;0,230769231;0,3;5731;9793,412702;;4062,412702
8631;3;¡§¦¬;¡§¦¬;1;1;1;2567;9727,878638;;7160,878638
8632;3;¡§¦¬;¡§¦¬;1;1;1;8946;9773,312834;;827,3128339
8633;3;¡§¦¬;¡§¦¬;1;1;1;7965;10242,42056;;2277,42056
8634;3;¡§¦¬;¡§¦¬;1;1;1;14586;10221,19058;;4364,809416
8635;3;«¨¢¤ª¡§£;¡§¦¬;0,125;0,125;0,2;1419;10180,91963;;8761,919626
8636;3;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;67073;71952,51597;;4879,515969
8637;3;¡§¦¬;¡§¦¬;1;1;1;44798;180392,172;;135594,172
8638;3;«¨¢¤ª«¨¢¤ª¡§¦¬;¡§¦¬;0,285714286;0,285714286;0,444444444;3329;10147,51021;;6818,510212
8639;3;¡§¦¬;¡§¦¬;1;1;1;29571;82805,73717;;53234,73717
864;3;¡§¦¬;¡§¦¬;1;1;1;9789;10440,66181;;651,6618066
8640;3;«¨¢¤ª¡§¦¥;¡§¦¬;0,333333333;0,333333333;0,3;15256;10057,28946;;5198,710537
8641;3;¡§¦¬;¡§¦¬;1;1;1;43202;114359,942;;71157,94205
8642;3;¡§¦¬;¡§¦¬;1;1;1;971;10096,33418;;9125,334182
8643;3;«¨¢¤ª«¨¢¤ª¡§¦¬;¡§¦¬;0,285714286;0,285714286;0,444444444;7505;10102,91012;;2597,910116
8644;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;10096;10058,5735;;37,42649871
8645;3;¡§¦¬;¡§¦¬;1;1;1;14914;10029,41318;;4884,586821
8646;3;¡§¦¬;¡§¦¬;1;1;1;2148;10039,39987;;7891,399872
8647;3;¡¨¢¤«¨¢¤ª¡§¦¬;¡§¦¬;0,307692308;0,307692308;0,444444444;576159;144875,8118;;431283,1882
8648;3;£;¡§¦¬;0;0;0;119;10048,53288;;9929,532878
8649;3;¡«¨¢¤ª«¨¢¤¨¢¤ª¡¨¢¤ª¡§¦¨¢¤ª¨¢¤ª¡§¦¬;¡§¦¬;0,117647059;0,117647059;0,444444444;98833;28052,17389;;70780,82611
865;3;¡§¦¬;¡§¦¬;1;1;1;28811;10657,75988;;18153,24012
8650;3;¡§¦¬;¡§¦¬;1;1;1;3388;9751,84634;;6363,84634
8652;3;¡§¦¬;¡§¦¬;1;1;1;5064;9966,077784;;4902,077784
8653;3;¡§¦¬;¡§¦¬;1;1;1;4319;10036,97122;;5717,971216
8654;3;¡§¦¬;¡§¦¬;1;1;1;3414;10071,31098;;6657,310979
8655;3;¡§¦¬;¡§¦¬;1;1;1;8769;9766,07366;;997,07366
8656;3;¡§¦¬;¡§¦¬;1;1;1;2575;9579,090569;;7004,090569
8657;3;¡£;¡§¦¬;0,25;0,25;0,2;1843;9973,30015;;8130,30015
8658;3;¡§¦¬;¡§¦¬;1;1;1;9276;9945,42713;;669,4271298
8659;3;¡§«¨¢¤ª¡§¦¬;¡§¦¬;0,363636364;0,363636364;0,444444444;11612;7895,879391;;3716,120609
866;3;¡§¦¬;¡§¦¬;1;1;1;4920;10434,39833;;5514,398328
8660;3;¡§¦¬;¡§¦¬;1;1;1;10709;24303,96311;;13594,96311
8661;3;¡§¦¬;¡§¦¬;1;1;1;21243;32216,6362;;10973,6362
8662;3;¡§¦¬;¡§¦¬;1;1;1;1498;9869,581947;;8371,581947
8663;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;3807;9866,887027;;6059,887027
8664;3;¡§£;¡§¦¬;0,5;0,5;0,4;555;9775,201104;;9220,201104
8666;3;«¨¢¤ª¡§¦¬;¡§¦¬;0,444444444;0,444444444;0,444444444;46476;161959,937;;115483,937
8667;3;¡§¦¬;¡§¦¬;1;1;1;17466;42280,03316;;24814,03316
8668;3;¡§¦¬;¡§¦¬;1;1;1;36578;70353,63776;;33775,63776
8669;3;¡§¦¬;¡§¦¬;1;1;1;8384;9895,23671;;1511,23671
